หมายเลข,พรรค,ลำดับในบัญชี,ชื่อผู้สมัคร,การศึกษาสูงสุด,เพศ,ช่วงอายุ,อาชีพ
17,แทนคุณแผ่นดิน,27,นายฮาเซ็ง  สาตาลา,ปริญญาตรี,ชาย,31-40 ปี,ธุรกิจส่วนตัว / ค้าขาย
17,แทนคุณแผ่นดิน,28,นายทิวา  เมืองแก้ว,ปริญญาตรี,ชาย,41-50 ปี,อาชีพอิสระ / รับจ้าง
17,แทนคุณแผ่นดิน,29,นายมะยาแม  มะดีเย๊าะ,ต่ำกว่าปริญญาตรี,ชาย,61-70 ปี,เกษตรกร
17,แทนคุณแผ่นดิน,30,นายสมยศ  ส้มเขียวหวาน,ปริญญาตรี,ชาย,41-50 ปี,ธุรกิจส่วนตัว / ค้าขาย
17,แทนคุณแผ่นดิน,31,นายสาปียัณ  บูละ,ต่ำกว่าปริญญาตรี,ชาย,ต่ำกว่าหรือเท่ากับ 30 ปี,ไม่ระบุ
17,แทนคุณแผ่นดิน,32,นายโอเซ็นต์  หะยีมะมิง,ต่ำกว่าปริญญาตรี,ชาย,41-50 ปี,ไม่ระบุ
18,เพื่อฟ้าดิน,1,นายแก่นฟ้า  แสนเมือง,ปริญญาตรี,ชาย,51-60 ปี,วิชาชีพอิสระ
19,เครือข่ายชาวนาแห่งประเทศไทย,1,นายโชติ  บุญจริง,ปริญญาตรี,ชาย,61-70 ปี,ธุรกิจส่วนตัว / ค้าขาย
19,เครือข่ายชาวนาแห่งประเทศไทย,2,นายชรินทร์  ดวงดารา,ต่ำกว่าปริญญาตรี,ชาย,51-60 ปี,อาชีพอิสระ / รับจ้าง
19,เครือข่ายชาวนาแห่งประเทศไทย,3,นายชัยภร  แย้มปั้น,ปริญญาโท,ชาย,41-50 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,4,นายสำเริง  ปานชาติ,ปริญญาตรี,ชาย,51-60 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,5,นายยศวัจน์  ชัยวัฒนสิริกุล,ต่ำกว่าปริญญาตรี,ชาย,41-50 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,6,นายวิเชียร  ควรเอี่ยม,ต่ำกว่าปริญญาตรี,ชาย,61-70 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,7,นายวัชรพงศ์  ชำนาญเวช,ต่ำกว่าปริญญาตรี,ชาย,51-60 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,8,นายอมรเทพ  สวัสดี,ต่ำกว่าปริญญาตรี,ชาย,51-60 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,9,นายประภาส  แสงศรี,ต่ำกว่าปริญญาตรี,ชาย,61-70 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,10,นางปิ่นแก้ว  แก้วสุกแท้,ต่ำกว่าปริญญาตรี,หญิง,51-60 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,11,นายอารมณ์  ไกรมงคล,ต่ำกว่าปริญญาตรี,ชาย,41-50 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,12,นางเตือนใจ  น้ำใจสัตย์,ปริญญาตรี,หญิง,41-50 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,13,นางประภาพรรณ  ทับทิมถาวร,ต่ำกว่าปริญญาตรี,หญิง,41-50 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,14,นายวันชัย  ปารมีกาศ,ปริญญาโท,ชาย,51-60 ปี,นักกฎหมาย
19,เครือข่ายชาวนาแห่งประเทศไทย,15,นายอาทิตย์  สุคำ,ต่ำกว่าปริญญาตรี,ชาย,51-60 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,16,นายปั้น  บุญศรี,ต่ำกว่าปริญญาตรี,ชาย,41-50 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,17,นางไมตรี  แก้วพรหม,ต่ำกว่าปริญญาตรี,หญิง,51-60 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,18,นางละออ  แก้วละเอียด,ต่ำกว่าปริญญาตรี,หญิง,41-50 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,19,นายมานพ  พนมสงข์,ต่ำกว่าปริญญาตรี,ชาย,41-50 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,20,นางเพชรวลี  พร้อมพรรค,ต่ำกว่าปริญญาตรี,หญิง,41-50 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,21,นายสุทัศน์  ศิริครุฑ,ต่ำกว่าปริญญาตรี,ชาย,41-50 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,22,นายคณพิชญ์  แหยมโต,ต่ำกว่าปริญญาตรี,ชาย,61-70 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,23,นางสาววราภรณ์  อินต๊ะยศ,ต่ำกว่าปริญญาตรี,หญิง,51-60 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,24,นายเอกอนันต์  บุญมี,ปริญญาตรี,ชาย,31-40 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,25,นางเพ็ญพิชชา  จั่นเรือง,ต่ำกว่าปริญญาตรี,หญิง,41-50 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,26,นายอำนวย  มณีนิล,ต่ำกว่าปริญญาตรี,ชาย,41-50 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,27,นายสมชาย  รังผึ้ง,ต่ำกว่าปริญญาตรี,ชาย,41-50 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,28,นายอุดม  โกสุมา,ต่ำกว่าปริญญาตรี,ชาย,51-60 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,29,นายโสมนัส  อู่ไพฑูรย์,ต่ำกว่าปริญญาตรี,ชาย,31-40 ปี,เกษตรกร
19,เครือข่ายชาวนาแห่งประเทศไทย,30,นางสาววันทนา  ขอพึ่ง,ปริญญาตรี,หญิง,ต่ำกว่าหรือเท่ากับ 30 ปี,อาชีพอิสระ / รับจ้าง
20,การเมืองใหม่,1,นายสมศักดิ์  โกศัยสุข,ปริญญาโท,ชาย,61-70 ปี,ข้าราชการบำนาญ
20,การเมืองใหม่,2,นางสาวสุวันนี  ไวศรีแสง,ปริญญาตรี,หญิง,41-50 ปี,ธุรกิจส่วนตัว / ค้าขาย
